"tract","Name","Fraction_Non-White_in_2010"
20091053011,"Eastbrooke, Olathe, KS",0.1828
37105030602,"Sanford, NC",0.1828
54037972501,"Charles Town, WV",0.1827
4019470500,"Tucson, AZ",0.1827
36119014604,"Montrose, NY",0.1826
48085030201,"McKinney, TX",0.1826
48081950100,"Bronte, TX",0.1826
6073008303,"La Jolla, San Diego, CA",0.1825
12097043500,"Saint Cloud, FL",0.1825
6037265700,"Westwood, Los Angeles, CA",0.1824
12057006802,"Ballast Point, Tampa, FL",0.1824
18003003700,"Kyle Road, Fort Wayne, IN",0.1824
48167723300,"Santa Fe, TX",0.1823
18003001100,"West Central, Fort Wayne, IN",0.1822
48453001401,"Greater South River City, Austin, TX",0.1822
39151714400,"Massillon, OH",0.1822
48439113911,"Keller, TX",0.1822
22045030600,"New Iberia, LA",0.1821
30087000300,"Colstrip, MT",0.1821
32005002100,"Carson City, NV",0.182
24510130700,"Hampden, Baltimore, MD",0.182
6037920012,"Santa Clarita, CA",0.1819
12109020806,"Saint Johns, FL",0.1819
24037875600,"Hollywood, MD",0.1819
49035112913,"West Jordan, UT",0.1819
6089010400,"Breslauer, Redding, CA",0.1818
26163579900,"Dearborn, MI",0.1818
53033002400,"Northeast Seattle, Seattle, WA",0.1817
53055960400,"Friday Harbor, WA",0.1817
36047054400,"Kings County, NY",0.1817
4013611600,"Deer Valley, Phoenix, AZ",0.1816
8077000601,"Grand Junction, CO",0.1816
36103145805,"Lake Ronkonkoma, NY",0.1816
8067970900,"Durango, CO",0.1815
39017014100,"Middletown, OH",0.1815
45019001901,"James Island, Charleston, SC",0.1814
25017363201,"Acton, MA",0.1814
6111007511,"Bell Canyon, CA",0.1814
8041000800,"East Colorado Springs, Colorado Springs, CO",0.1814
48309003602,"Riesel, TX",0.1813
17031803800,"Palatine, IL",0.1812
4013613600,"Parkridge, Peoria, AZ",0.1812
39017014400,"Middletown, OH",0.1812
26163577800,"Lincoln Park, MI",0.1812
36047037401,"Kings County, NY",0.1811
29095010001,"Lea Manor, Kansas City, MO",0.181
26163571800,"Dearborn Heights, MI",0.181
36047056900,"Kings County, NY",0.181
6089012200,"Cottonwood, CA",0.1809
12129010201,"Crawfordville, FL",0.1809
49057210600,"Roy, UT",0.1809
17043845807,"Downers Grove, IL",0.1809
36109000900,"Ithaca, NY",0.1809
6089010803,"Enterprise, Redding, CA",0.1809
29095014501,"Independence, MO",0.1808
27003050818,"Woods at Quail Creek, Blaine, MN",0.1808
18089040403,"Fairmeadow, Munster, IN",0.1808
6111007513,"Simi Valley, CA",0.1808
6007001400,"Chico, CA",0.1808
2170000703,"Wasilla, AK",0.1806
1103005103,"Decatur, AL",0.1806
55079010800,"Lower East Side, Milwaukee, WI",0.1806
20091053413,"Overland Park, KS",0.1806
42077009200,"Bethlehem, PA",0.1805
56037970902,"Rock Springs, WY",0.1805
24011955500,"Preston, MD",0.1805
12099007742,"Boca Raton, FL",0.1805
2090000900,"Fairbanks, AK",0.1804
37119005815,"Charlotte, NC",0.1804
40093955100,"Ringwood, OK",0.1803
29510114200,"Northampton, St. Louis, MO",0.1803
41029000406,"Medford, OR",0.1803
16013960100,"Bellevue, ID",0.1802
8041003306,"Rock Creek, Colorado Springs, CO",0.1802
36081097300,"Queens County, NY",0.1801
27053026006,"Eden Prairie, MN",0.1801
13211010400,"Buckhead, GA",0.1801
48439110903,"Benbrook, TX",0.1801
17043846314,"Woodridge, IL",0.18
53033022201,"Inglewood-Finn Hill, Kirkland, WA",0.1799
36103112102,"Dix Hills, NY",0.1799
9009165900,"Hamden, CT",0.1798
39153505700,"Kenmore, Akron, OH",0.1798
53053073407,"Puyallup, WA",0.1796
39061025200,"Cincinnati, OH",0.1795
2170000501,"Big Lake, AK",0.1795
13223120605,"Dallas, GA",0.1795
26145010302,"Saginaw Township North, Saginaw, MI",0.1795
13045910200,"Temple, GA",0.1794
35045000611,"Aztec, NM",0.1794
18097330109,"Indianapolis, IN",0.1793
6111007300,"Westlake Village, CA",0.1793
6033000600,"Clearlake Oaks, CA",0.1792
45019000600,"Charleston, SC",0.1791
19153000803,"Merle Hay, Des Moines, IA",0.1791
12015020601,"Port Charlotte, FL",0.1791
36061006700,"Lower Manhattan, New York, NY",0.1791
34025810102,"Manalapan Township, NJ",0.1791
38017000802,"Jefferson, Fargo, ND",0.179
55127000400,"Whitewater, WI",0.179
37067003314,"Kernersville, NC",0.1788
27033270100,"Mountain Lake, MN",0.1788
18105001101,"Bloomington, IN",0.1788
29189216400,"Moorlands, Clayton, MO",0.1788
22087030203,"Chalmette, LA",0.1788
36047016500,"Kings County, NY",0.1786
16083000300,"Buhl, ID",0.1785
17111870812,"Island Lake, IL",0.1785
25009204102,"Salem, MA",0.1785
6073006900,"Point Loma, San Diego, CA",0.1785
34027044403,"White Meadow Lake, Rockaway, NJ",0.1785
1097007201,"Irvington, AL",0.1784
55025000202,"Madison, WI",0.1784
48027020202,"Temple, TX",0.1784
40037020101,"Tulsa, OK",0.1784
51079030200,"Ruckersville, VA",0.1783
48439110905,"Benbrook, TX",0.1783
6037620301,"Manhattan Beach, CA",0.1782
13169030101,"Macon, GA",0.1782
34031246103,"Wayne, NJ",0.1782
42017101808,"Warrington, PA",0.1781
1067030600,"Columbia, AL",0.1781
48183010100,"Longview, TX",0.1781
46099000407,"Sioux Falls, SD",0.178
6039000106,"Coarsegold, CA",0.1779
45091061403,"Rock Hill, SC",0.1778
29095013504,"Lee's Summit, MO",0.1778
37183053506,"Cary, NC",0.1778
17031071000,"Lincoln Park, Chicago, IL",0.1778
37021002204,"Biltmore Park, Asheville, NC",0.1778
19103000301,"Coralville, IA",0.1776
1023956900,"Needham, AL",0.1776
34015500204,"West Deptford, NJ",0.1776
9009150600,"Milford, CT",0.1775
51137110102,"Unionville, VA",0.1775
1033020704,"Muscle Shoals, AL",0.1775
39153507300,"Highland Square, Akron, OH",0.1774
36061003700,"Lower Manhattan, New York, NY",0.1774
37053110302,"Shawboro, NC",0.1773
39017011127,"Butler County, OH",0.1772
6073007701,"Pacific Beach, San Diego, CA",0.1772
34027045703,"Mount Freedom, Randolph, NJ",0.1772
26125194400,"Rochester Hills, MI",0.1771
12057011103,"Lutz, FL",0.1771
18097330208,"Bay Ridge, Indianapolis, IN",0.177
53011040910,"Vancouver, WA",0.1769
49049000709,"Windsor North, Orem, UT",0.1769
27053026710,"Osseo, MN",0.1769
37161960500,"Rutherfordton, NC",0.1769
48121020202,"Krum, TX",0.1769
12103027314,"Palm Harbor, FL",0.1768
27123035500,"Cathedral Hill, Saint Paul, MN",0.1768
8043978200,"Florence, CO",0.1767
20173007302,"Wichita, KS",0.1767
8059009834,"West Westminster, Arvada, CO",0.1767
30041040400,"Havre, MT",0.1766
55009940002,"Green Bay, WI",0.1766
17119400952,"Pontoon Beach, IL",0.1766
6079011002,"San Luis Obispo, CA",0.1766
42069100300,"Scranton, PA",0.1765
24005430400,"Halethorpe, MD",0.1765
1089011012,"Madison, AL",0.1765
41029000700,"Medford, OR",0.1765
12017450302,"Citrus Springs, FL",0.1765
55115100500,"Shawano, WI",0.1764
51195930700,"Pound, VA",0.1764
6073008003,"Pacific Beach, San Diego, CA",0.1764
36027050203,"Hopewell Junction, NY",0.1764
25017357800,"Belmont, MA",0.1764
37001022001,"Graham, NC",0.1763
36055010601,"East Irondequoit, Rochester, NY",0.1763
19087970400,"Mount Pleasant, IA",0.1763
47011010100,"Cleveland, TN",0.1763
6097153401,"Sebastopol, CA",0.1763
25009252601,"Methuen, MA",0.1763
22097961000,"Eunice, LA",0.1761
6089011402,"Pacheco, Redding, CA",0.1761
1071950300,"Stevenson, AL",0.176
51003010201,"North Pines, Charlottesville, VA",0.176
12011040203,"North Fort Lauderdale, Fort Lauderdale, FL",0.176
47125101803,"Clarksville, TN",0.1759
34027042200,"Cedar Knolls, Hanover, NJ",0.1759
36085018100,"Richmond County, NY",0.1759
6073002001,"Mid-City, San Diego, CA",0.1759
53033028600,"Normandy Park, WA",0.1759
24041960900,"Trappe, MD",0.1758
36061007700,"Lower Manhattan, New York, NY",0.1757
48439114206,"Fort Worth, TX",0.1757
42101980100,"Northwest Philadelphia, Philadelphia, PA",0.1757
25017373400,"Newtonville, Newton, MA",0.1757
37119003017,"Wessex Square, Charlotte, NC",0.1756
37011930400,"Newland, NC",0.1756
12011031102,"Pompano Beach, FL",0.1756
38071957600,"Devils Lake, ND",0.1755
8005085200,"Centennial, CO",0.1755
42091207201,"Souderton, PA",0.1755
42003040500,"Central Oakland, Pittsburgh, PA",0.1754
36013030100,"Jamestown, NY",0.1754
13117130305,"Cumming, GA",0.1754
27163071016,"Woodbury, MN",0.1754
12005001402,"St. Andrews Bay, Lynn Haven, FL",0.1753
48167721500,"Kemah, TX",0.1753
27021960200,"Longville, MN",0.1753
13255161000,"Griffin, GA",0.1753
6013345203,"Danville, CA",0.1752
6037262100,"Bel Air, Los Angeles, CA",0.1751
27053103600,"Nicollet Island, Minneapolis, MN",0.1751
34039036301,"Clark, NJ",0.1751
41047002101,"Faye Wright, Salem, OR",0.1751
31055006602,"Central Omaha, Omaha, NE",0.175
29183311001,"Saint Charles, MO",0.1749
34013021300,"Cedar Grove, NJ",0.1749
53067010800,"Tumwater, WA",0.1747
53011040709,"Orchards Area Concerned Citizens, Vancouver, WA",0.1747
51800075602,"Suffolk, VA",0.1747
49057210510,"Roy, UT",0.1747
38035010400,"Grand Forks, ND",0.1746
26099231800,"Sterling Heights, MI",0.1746
40119011200,"Yale, OK",0.1745
45051080102,"Aynor, SC",0.1744
12009071400,"Bayview Estates, Titusville, FL",0.1743
13139000201,"Gainesville, GA",0.1742
41035970400,"Bonanza, OR",0.1742
36027050104,"Hopewell Junction, NY",0.1742
29037060301,"Raymore, MO",0.1742
40143009402,"Sand Springs, OK",0.1741
49049001106,"Orem North, Orem, UT",0.1741
21067000802,"Lexington, KY",0.1741
22087030700,"Chalmette, LA",0.174
12011040204,"Bay Colony, Fort Lauderdale, FL",0.174
42029300800,"Phoenixville, PA",0.174
48423001101,"Tyler, TX",0.174
40147001200,"Bartlesville, OK",0.174
6059042332,"Laguna Niguel, CA",0.1739
18035000600,"Old West End, Muncie, IN",0.1739
40067371800,"Waurika, OK",0.1739
8059010306,"Allendale Area, Arvada, CO",0.1738
8035014113,"Highlands Ranch, CO",0.1737
20079030200,"Newton, KS",0.1737
9011716102,"East Lyme, CT",0.1737
27037060733,"Eagan, MN",0.1736
48347950502,"Nacogdoches, TX",0.1736
36103123102,"North Babylon, NY",0.1736
49049000509,"Pleasant Grove, UT",0.1736
26125150900,"Bloomfield Hills, MI",0.1736
55079011100,"Lower East Side, Milwaukee, WI",0.1735
1039961900,"Andalusia, AL",0.1735
22019002000,"Lake Charles, LA",0.1734
12033003608,"North Northwest Pensacola, Pensacola, FL",0.1734
48201412300,"Southwest Houston, Houston, TX",0.1733
13069010200,"Douglas, GA",0.1733
21229930200,"Springfield, KY",0.1733
17031812000,"River Forest, IL",0.1732
12053040910,"Brooksville, FL",0.1732
4012020201,"Parker, AZ",0.1731
31109002900,"Lincoln, NE",0.1731
48085031706,"Far North Dallas, Dallas, TX",0.1731
12109020901,"St Johns County, FL",0.1731
39035178102,"Parma Heights, OH",0.173
12069030203,"Eustis, FL",0.173
9005253300,"New Milford, CT",0.1729
12057006103,"Bayshore Gardens, Tampa, FL",0.1729
22069000800,"Natchitoches, LA",0.1729
41051010409,"Kelly Creek, Gresham, OR",0.1729
1061050100,"Samson, AL",0.1728
41035971400,"Klamath Falls, OR",0.1728
39035105900,"Old Brooklyn, Cleveland, OH",0.1728
36001014609,"Albany, NY",0.1727
26099231500,"Sterling Heights, MI",0.1727
18053000600,"Marion, IN",0.1727
13089020400,"Candler Park, Atlanta, GA",0.1726
8123002012,"Frederick, CO",0.1726
25017363202,"Acton, MA",0.1724
12005001301,"Camryn's Crossing, Panama City, FL",0.1723
27007450701,"Bemidji, MN",0.1722
26013000100,"L'Anse, MI",0.1722
37097061001,"Statesville, NC",0.1722
36061006900,"Lower Manhattan, New York, NY",0.1722
53063011702,"Spokane Valley, WA",0.1722
5131001301,"Fort Smith, AR",0.1721
34003049002,"River Vale, NJ",0.1721
45083023801,"Spartanburg, SC",0.1721
51840000201,"Winchester, VA",0.1721
53041970500,"Centralia, WA",0.172
48359950100,"Vega, TX",0.172
12095011300,"Southeast Orlando, Orlando, FL",0.172
12105011836,"Lakeland, FL",0.172
42043024104,"Hummelstown, PA",0.1719
12099006912,"Delray Beach, FL",0.1719
13057091008,"Woodstock, GA",0.1719
51510202002,"Old Town, Alexandria, VA",0.1719
53033032322,"English Hill, Redmond, WA",0.1719
26161415600,"Ann Arbor, MI",0.1719
49049001201,"Lakeview, Orem, UT",0.1719
17007010601,"Capron, IL",0.1718
25021422302,"Weymouth, MA",0.1718
40143007633,"Tulsa, OK",0.1718
42091203000,"Fort Washington, PA",0.1718
34039036700,"Westfield, NJ",0.1718
1117030333,"Birmingham, AL",0.1718
6065042714,"Canyon Lake, CA",0.1718
36029001000,"Cazenovia Park, Buffalo, NY",0.1717
39035174205,"North Olmsted, OH",0.1717
47093002300,"South Knoxville, Knoxville, TN",0.1716
34007605200,"Gloucester City, NJ",0.1716
13067030218,"Kennesaw, GA",0.1715
17043841327,"Bartlett, IL",0.1715
26161403100,"Wines, Ann Arbor, MI",0.1715
51710004002,"Ghent, Norfolk, VA",0.1715
42095017604,"Bethlehem, PA",0.1714
1003011501,"Foley, AL",0.1714
39049006220,"Dublin, OH",0.1714
34023008102,"Spotswood, NJ",0.1713
41047002000,"South Gateway, Salem, OR",0.1712
53057940500,"Anacortes, WA",0.1711
20047969700,"Kinsley, KS",0.1711
22123000100,"Oak Grove, LA",0.1711
1073011111,"Trussville, AL",0.171
6013343003,"Walnut Creek, CA",0.171
25027730902,"Tatnuck, Worcester, MA",0.1709
6007002601,"Oroville, CA",0.1708
6059032037,"Mission Viejo, CA",0.1708
51790000600,"Staunton, VA",0.1708
13249960200,"Ellaville, GA",0.1708
37081016303,"High Point, NC",0.1707
6059062646,"Laguna Woods, CA",0.1707
12103025016,"Seminole, FL",0.1707
40027202302,"Newalla, Oklahoma City, OK",0.1706
12105012407,"Polk City, FL",0.1706
6037577501,"Naples, Long Beach, CA",0.1706
13139001605,"Flowery Branch, GA",0.1706
48251130214,"Joshua, TX",0.1705
53005010201,"Richland, WA",0.1704
21111010314,"Louisville, KY",0.1703
6013345114,"Danville, CA",0.1703
12087970600,"Key Largo, FL",0.1702
1033020701,"Muscle Shoals, AL",0.1702
37119006304,"Huntersville, NC",0.1702
24009860600,"Huntingtown, MD",0.1702
27123040402,"White Bear Lake, MN",0.1701
38017010106,"West Acres, Fargo, ND",0.1701
28035010300,"Petal, MS",0.1701
36047021600,"Kings County, NY",0.1701
48099010400,"Gatesville, TX",0.17
18003011608,"Fort Wayne, IN",0.17
56021001501,"Cheyenne, WY",0.17
26081011500,"Alpine Center, Grand Rapids, MI",0.17
42091201404,"Fort Washington, PA",0.17
39085204301,"Heisley Park, Painesville, OH",0.1699
48381021604,"Sleepy Hollow, Amarillo, TX",0.1699
36103159107,"Medford, NY",0.1699
30031001101,"Bozeman, MT",0.1698
53073010501,"Ferndale, WA",0.1698
21117064400,"Erlanger, KY",0.1698
47149041101,"Murfreesboro, TN",0.1698
24043011202,"Hagerstown, MD",0.1698
39017011125,"Butler County, OH",0.1697
18091042100,"La Porte, IN",0.1697
19013001301,"Waterloo, IA",0.1697
17201003601,"Rockford, IL",0.1697
53011042800,"Edgewood Park, Vancouver, WA",0.1696
22055001401,"Lafayette, LA",0.1696
17031818900,"La Grange Park, IL",0.1696
53063011201,"Nevada / Lidgerwood, Spokane, WA",0.1695
45051040400,"North Myrtle Beach, SC",0.1695
12069031301,"Clermont, FL",0.1695
40119011302,"Cushing, OK",0.1695
36081077902,"Queens County, NY",0.1695
36103158707,"Yaphank, NY",0.1694
27053012001,"Southwest Minneapolis, Minneapolis, MN",0.1694
53053940009,"Edgewood, WA",0.1694
6013346203,"Danville, CA",0.1694
6073017107,"Encinitas, CA",0.1693
34013016000,"Glen Ridge, NJ",0.1693
17043845508,"Darien, IL",0.1693
9009175300,"Wallingford Center, Wallingford, CT",0.1692
37119003204,"Ashbrook - Clawson Village, Charlotte, NC",0.1692
6111002000,"Ventura, CA",0.1692
12009060300,"Westwood Villas, Titusville, FL",0.1691
53061053504,"Arlington, WA",0.169
53061052805,"Marysville, WA",0.169
41043020600,"Albany, OR",0.169
34023008103,"Helmetta, NJ",0.169
30111001000,"Central - Terry, Billings, MT",0.1689
48005000102,"Lufkin, TX",0.1689
8041001400,"Old Colorado City, Colorado Springs, CO",0.1689
53033005100,"Wallingford, Seattle, WA",0.1688
18167001800,"Lockport, Terre Haute, IN",0.1688
24041960501,"Easton, MD",0.1688
36103145808,"Ronkonkoma, NY",0.1688
49007000600,"Price, UT",0.1687
31055006604,"Central Omaha, Omaha, NE",0.1687
51690000500,"Martinsville, VA",0.1686
29027070300,"Fulton, MO",0.1686
41047001501,"Keizer, OR",0.1686
41029001200,"Medford, OR",0.1685
39095005801,"Whitmer-Trilby, Toledo, OH",0.1685
28089030201,"Madison, MS",0.1685
9001080800,"Stratford, CT",0.1685
27109001402,"Rochester, MN",0.1685
6037139701,"Encino, Los Angeles, CA",0.1685
42043024200,"Hershey, PA",0.1685
40109109201,"Edmond, OK",0.1684
12071010407,"Pelican, Cape Coral, FL",0.1684
27137011200,"Brookston, MN",0.1683
25005640600,"Fall River, MA",0.1683
1021060401,"Thorsby, AL",0.1683
55079100400,"West Allis, WI",0.1682
45091061006,"Fort Mill, SC",0.1682
32031003307,"Incline Village, NV",0.1682
17043845802,"Darien, IL",0.1682
27137002000,"Observation Hill, Duluth, MN",0.1682
42029310400,"West Chester, PA",0.1682
51073100202,"Gloucester, VA",0.1681
53015000501,"St. Helens, Longview, WA",0.1681
18097342500,"Wayne, Indianapolis, IN",0.1681
6079011503,"San Luis Obispo, CA",0.168
22015011110,"Bossier City, LA",0.168
11001000300,"Northwest Washington, Washington, DC",0.168
48439110809,"Benbrook, TX",0.168
36047063800,"Kings County, NY",0.168
16005001601,"Pocatello, ID",0.1679
4019004719,"Tucson, AZ",0.1679
6037261200,"Beverly Glen, Los Angeles, CA",0.1679
25001015002,"Mashpee, MA",0.1678
12087971401,"Big Pine Key, FL",0.1678
4013617200,"Paradise Valley Village, Phoenix, AZ",0.1678
10003014300,"Newark, DE",0.1678
12073001700,"Betton Hills, Tallahassee, FL",0.1678
26021000900,"Saint Joseph, MI",0.1678
42027011501,"State College, PA",0.1677
42017100102,"Bensalem, PA",0.1676
6085511800,"Los Gatos, CA",0.1676
42107000900,"Ashland, PA",0.1676
36055014004,"Rochester, NY",0.1675
17031051200,"North Center, Chicago, IL",0.1675
48113019203,"Richardson, TX",0.1675
26081014805,"Crystal Springs, Caledonia, MI",0.1675
22079011300,"Pineville, LA",0.1674
40075964200,"Roosevelt, OK",0.1674
46099001500,"Sioux Falls, SD",0.1673
6061020604,"Granite Bay, CA",0.1673
53011040707,"North Sifton - Orchards Area, Vancouver, WA",0.1673
18141001200,"South Bend, IN",0.1673
21221970200,"Cadiz, KY",0.1672
39153502700,"Goodyear Heights, Akron, OH",0.1672
25025020200,"Beacon Hill, Boston, MA",0.1672
45025950700,"Patrick, SC",0.1671
36055013204,"Henrietta, NY",0.1671
6073021204,"Alpine, CA",0.167
21211040502,"Simpsonville, KY",0.167
21073070701,"Jett, Frankfort, KY",0.167
5051011601,"Hot Springs, AR",0.1669
37035011702,"Newton, NC",0.1669
31079000600,"Grand Island, NE",0.1669
53077002801,"Yakima, WA",0.1668
36119014809,"Yorktown Heights, NY",0.1668
8035014126,"Westridge, Highlands Ranch, CO",0.1668
36047004600,"Kings County, NY",0.1668
40143007515,"Broken Arrow, OK",0.1667
12009071200,"Poinsett Gardens, Cocoa, FL",0.1667
12101030409,"Aloha Gardens, Holiday, FL",0.1667
41051006502,"Southwest Portland, Portland, OR",0.1667
17183000800,"Danville, IL",0.1666
4013103217,"Paradise Park Vista, Scottsdale, AZ",0.1666
51059451200,"Falls Church, VA",0.1666
40117957100,"Cleveland, OK",0.1665
6037217001,"Pico - Robertson, Los Angeles, CA",0.1665
6073017020,"Poway, CA",0.1665
21015070200,"Florence, KY",0.1665
4013615800,"Arrowhead Phase I, Glendale, AZ",0.1665
6041103100,"Novato, CA",0.1664
17031823704,"Hickory Hills, IL",0.1664
13089020100,"Morningside-Lenox Park, Atlanta, GA",0.1663
6039000108,"Coarsegold, CA",0.1662
22109000402,"Houma, LA",0.1662
9003514101,"Buckley, Manchester, CT",0.1662
48213950300,"Athens, TX",0.1662
8031003004,"South, Denver, CO",0.1661
6071009201,"Wrightwood, CA",0.1661
4015950703,"Kingman, AZ",0.166
34023000100,"Middlesex, NJ",0.166
37149920101,"Tryon, NC",0.166
30013001600,"Great Falls, MT",0.1659
13171970100,"Milner, GA",0.1658
5125010404,"Bryant, AR",0.1658
26111290700,"Midland, MI",0.1657
41047010201,"Aurora, OR",0.1657
6007001500,"Durham, CA",0.1656
42061950900,"Mount Union, PA",0.1655
17031071600,"Lincoln Park, Chicago, IL",0.1655
47009010800,"Maryville, TN",0.1655
17097860104,"Winthrop Harbor, IL",0.1655
4013216838,"Desert Shadows, Scottsdale, AZ",0.1653
17043841902,"Wheaton, IL",0.1652
12101032200,"San Antonio, FL",0.1651
17167000503,"Springfield, IL",0.165
26081012605,"East Paris, Grand Rapids, MI",0.165
18097321900,"Indianapolis, IN",0.165
55025010903,"Hawk's Landing, Verona, WI",0.1649
34003059200,"Westwood, NJ",0.1648
17031062700,"Lake View, Chicago, IL",0.1648
42129800300,"New Kensington, PA",0.1648
42091210200,"Oreland, PA",0.1648
24031705601,"Bethesda, MD",0.1647
48113009500,"Northwest Dallas, Dallas, TX",0.1647
26075005301,"Jackson, MI",0.1646
41039002002,"Springfield, OR",0.1646
12069030405,"Fruitland Park, FL",0.1646
21159950200,"Debord, KY",0.1644
34029720202,"Manchester Township, NJ",0.1644
48381021101,"Amarillo, TX",0.1643
34035053604,"Branchburg, NJ",0.1643
9001020400,"North Stamford, Stamford, CT",0.1642
24037876100,"Leonardtown, MD",0.1642
45083022801,"Inman, SC",0.1642
