"tract","Name","Fraction_Single_Parents_in_2012-16"
39023002902,"Medway, OH",0.3444
25021419800,"Braintree, MA",0.3444
1051030400,"Tallassee, AL",0.3443
48215024113,"Alton, TX",0.3443
6065046101,"Blythe, CA",0.3443
35049001107,"Santa Fe, NM",0.3443
12103027322,"Windemere, Palm Harbor, FL",0.3442
21201970100,"Mount Olivet, KY",0.3442
72127008100,"San Juan, PR",0.3442
53073000803,"Alabama Hill, Bellingham, WA",0.3442
4013817600,"Eastmark, Mesa, AZ",0.3442
2110000600,"West Juneau, Juneau, AK",0.3441
42091200106,"Montgomery County, PA",0.3441
22103040705,"Slidell, LA",0.3441
39095010200,"Glendale-Heatherdowns, Toledo, OH",0.3441
45071950100,"Pomaria, SC",0.3441
34003054100,"Teaneck, NJ",0.3441
41055950100,"Wasco, OR",0.344
48485013501,"Burkburnett, TX",0.344
24005440100,"Baltimore, MD",0.344
6085503703,"Alum Rock, San Jose, CA",0.344
8077001501,"Fruita, CO",0.344
72027320200,"Camuy, PR",0.344
6099003805,"Turlock, CA",0.344
26001970100,"Harrisville, MI",0.344
53033029003,"Des Moines, WA",0.344
36081015300,"Queens County, NY",0.344
42003431400,"Pittsburgh, PA",0.3439
23019026500,"Woodville, ME",0.3439
28057950400,"Fulton, MS",0.3439
6001410000,"Chabot Park, Oakland, CA",0.3439
48113014311,"Las Colinas, Irving, TX",0.3439
8001009206,"Thornton, CO",0.3439
25025110403,"Roslindale, Boston, MA",0.3439
32003003414,"Northwest Area, Las Vegas, NV",0.3439
17031829100,"Chicago Heights, IL",0.3438
24025301205,"Abingdon, MD",0.3438
53011040703,"Orchards Area Concerned Citizens, Vancouver, WA",0.3438
24027606705,"Owen Brown, Columbia, MD",0.3438
12113010808,"Milton, FL",0.3438
6037137104,"Woodland Hills, Los Angeles, CA",0.3438
1069042100,"Dothan, AL",0.3438
27073180300,"Dawson, MN",0.3438
22075050200,"Belle Chasse, LA",0.3437
48053960800,"Spicewood, TX",0.3437
13005970202,"Alma, GA",0.3437
8041006301,"Colorado Springs, CO",0.3437
25023523100,"East Bridgewater, MA",0.3437
48113014408,"Irving, TX",0.3437
40019892900,"Ardmore, OK",0.3436
21071920300,"Tram, KY",0.3436
31109003001,"Lincoln, NE",0.3436
21111007800,"Louisville, KY",0.3436
26127010800,"Pentwater, MI",0.3436
6037120010,"Van Nuys, Los Angeles, CA",0.3436
48141010504,"Tornillo, TX",0.3436
55047100300,"Princeton, WI",0.3436
17147954800,"Cerro Gordo, IL",0.3436
29001950300,"Kirksville, MO",0.3436
9001210300,"Danbury, CT",0.3435
26063950700,"Bay Port, MI",0.3435
4013108100,"Camelback East Village, Phoenix, AZ",0.3435
12105014121,"Haines City, FL",0.3435
9003417500,"New Britain, CT",0.3435
42123970900,"Warren, PA",0.3434
12081000405,"Bradenton, FL",0.3434
34031133701,"Haledon, NJ",0.3434
37035010502,"Hickory, NC",0.3434
25017339500,"Medford, MA",0.3434
17197884103,"Crest Hill, IL",0.3434
17001001002,"Quincy, IL",0.3434
17019005702,"Urbana, IL",0.3434
6037602103,"Hawthorne, CA",0.3434
26157000800,"Reese, MI",0.3434
18101950200,"Loogootee, IN",0.3433
48085030530,"McKinney, TX",0.3433
27053026807,"Minneapolis, MN",0.3433
36029005400,"Park Meadow, Buffalo, NY",0.3433
6067007001,"Gardenland, Sacramento, CA",0.3432
22033004503,"Broadmoor/Sherwood Forest, Baton Rouge, LA",0.3432
6073017037,"Rancho Peñasquitos, San Diego, CA",0.3432
6085503903,"East San Jose, San Jose, CA",0.3432
22053000200,"Iowa, LA",0.3432
42099030502,"New Bloomfield, PA",0.3432
26081010301,"Kent City, MI",0.3432
40019892300,"Healdton, OK",0.3431
55083100700,"Gillett, WI",0.3431
9001210600,"Danbury, CT",0.3431
40017301007,"Southwest Oklahoma City, Yukon, OK",0.3431
47149040901,"Murfreesboro, TN",0.343
48237950300,"Jacksboro, TX",0.343
37107011001,"Kinston, NC",0.343
38101010200,"Minot, ND",0.343
36047101000,"Kings County, NY",0.343
42033330300,"DuBois, PA",0.3429
1081041900,"Salem, AL",0.3429
13285960400,"LaGrange, GA",0.3429
42035030500,"Lock Haven, PA",0.3429
29189211000,"Florissant, MO",0.3429
37127010602,"Northgreen, Rocky Mount, NC",0.3429
8119010201,"Cripple Creek, CO",0.3429
6059001903,"Fullerton, CA",0.3429
18095010700,"Anderson, IN",0.3429
48201321900,"Pasadena, TX",0.3429
4013103607,"Paradise Valley Village, Phoenix, AZ",0.3429
6037551502,"Downey, CA",0.3428
12071010409,"Trafalgar, Cape Coral, FL",0.3428
6059052524,"Tustin, CA",0.3428
53053071406,"Tacoma, WA",0.3428
36069051500,"Geneva, NY",0.3428
25027750100,"Whitinsville, Northbridge, MA",0.3428
48039664501,"Freeport, TX",0.3427
47063100700,"Morristown, TN",0.3427
42003426700,"Glenshaw, PA",0.3427
36081003200,"Queens County, NY",0.3427
6053000200,"Salinas, CA",0.3426
41051009603,"North Gresham, Portland, OR",0.3426
28149951102,"Vicksburg, MS",0.3426
6067008128,"Antelope Woods, Citrus Heights, CA",0.3426
50023954200,"Middlesex, VT",0.3426
39169001400,"Apple Creek, OH",0.3426
48121021517,"Lewisville, TX",0.3426
18097370302,"Decatur, Indianapolis, IN",0.3426
17179020500,"Marquette Heights, IL",0.3426
13223120602,"Douglasville, GA",0.3426
22051021000,"Kenner, LA",0.3425
72089140300,"Luquillo, PR",0.3425
48451001400,"San Angelo, TX",0.3425
47037015612,"Nashboro Village, Nashville, TN",0.3425
6037294520,"Wilmington, Los Angeles, CA",0.3425
28049011103,"Jackson, MS",0.3425
30049000800,"Helena, MT",0.3424
53061041606,"Silver Lake, Everett, WA",0.3424
37071033500,"Stanley, NC",0.3424
6069000400,"Hollister, CA",0.3424
13295020502,"Chickamauga, GA",0.3424
51171040201,"Mount Jackson, VA",0.3424
17031160400,"Irving Park, Chicago, IL",0.3424
48227950801,"Big Spring, TX",0.3424
4013216820,"Fountain Hills, AZ",0.3423
6037461501,"North Central, Pasadena, CA",0.3423
34023007500,"South Amboy, NJ",0.3423
8001009553,"Denver, CO",0.3423
26091061500,"Adrian, MI",0.3423
25025110502,"Roslindale, Boston, MA",0.3423
15001021300,"Captain Cook, HI",0.3422
48373210302,"Livingston, TX",0.3422
6037544001,"Carson, CA",0.3422
17121951900,"Odin, IL",0.3422
24005450300,"Essex, MD",0.3422
48341950300,"Dumas, TX",0.3421
28111950102,"New Augusta, MS",0.3421
51033030202,"Bowling Green, VA",0.3421
17031818800,"Brookfield, IL",0.3421
48463950200,"Uvalde, TX",0.3421
35045943300,"Farmington, NM",0.3421
36103158712,"Medford, NY",0.3421
5055480700,"Paragould, AR",0.3421
4013092711,"Glendale, AZ",0.3421
50023954300,"Washington County, VT",0.3421
26071000100,"Crystal Falls, MI",0.3421
56005000600,"Gillette, WY",0.3421
55101001501,"Racine, WI",0.342
6065044929,"Palm Desert, CA",0.342
40143009003,"Broken Arrow, OK",0.342
24013505207,"Sykesville, MD",0.342
12021010412,"Rural Estates, Naples, FL",0.342
34005702802,"Willingboro, NJ",0.342
35031945200,"Gallup, NM",0.3419
72019952201,"Comerío, PR",0.3419
6059087405,"Southwest Anaheim, Anaheim, CA",0.3419
41067031610,"Triple Creek, Beaverton, OR",0.3419
55101000800,"Mount Pleasant, WI",0.3419
13135050419,"Norcross, GA",0.3419
6073008509,"Clairemont, San Diego, CA",0.3419
24043011100,"Hagerstown, MD",0.3419
17031151100,"Portage Park, Chicago, IL",0.3418
6065030104,"Northside, Riverside, CA",0.3418
42107000700,"Shenandoah, PA",0.3418
6029002400,"Tyner Homes, Bakersfield, CA",0.3418
18091041100,"Michigan City, IN",0.3418
37193960500,"North Wilkesboro, NC",0.3418
20177002900,"Highland Crest, Topeka, KS",0.3417
6073010003,"Otay Mesa West, San Diego, CA",0.3417
6019001500,"Fresno, CA",0.3417
51089010400,"Axton, VA",0.3417
36081024900,"Queens County, NY",0.3416
18007100300,"Fowler, IN",0.3416
53011042600,"Hudson Bay, Vancouver, WA",0.3416
6073003602,"Southcrest, San Diego, CA",0.3416
17031820800,"Chicago, IL",0.3416
37163970100,"Faison, NC",0.3415
72145560801,"Vega Baja, PR",0.3415
26133970500,"Evart, MI",0.3415
48153950500,"Lockney, TX",0.3415
29215480100,"Licking, MO",0.3415
39095009400,"Swanton, OH",0.3415
5003960700,"Crossett, AR",0.3415
12057011206,"Tampa, FL",0.3415
12081000703,"Bradenton, FL",0.3415
1097006901,"Hillview, Theodore, AL",0.3415
12131950301,"DeFuniak Springs, FL",0.3415
39141955800,"Frankfort, OH",0.3414
22089062302,"Destrehan, LA",0.3414
48061014500,"Brownsville, TX",0.3414
35025000502,"Hobbs, NM",0.3414
12133970200,"Caryville, FL",0.3414
17201004002,"Rockton, IL",0.3414
48113016622,"Glenn Heights, TX",0.3414
6037603004,"Gardena, CA",0.3413
72063210202,"Juncos, PR",0.3413
37001021802,"Snow Camp, NC",0.3413
26037010201,"Lansing, MI",0.3413
36065024800,,0.3413
33011018501,"Greenville, NH",0.3412
17031804405,"Elgin, IL",0.3412
22109001201,"Chauvin, LA",0.3412
50005957200,"Lyndonville, Lyndon, VT",0.3412
6077004307,"Lodi, CA",0.3412
34013015100,"Bloomfield, NJ",0.3412
51019030602,"Hardy, VA",0.3412
55009940003,"Green Bay, WI",0.3411
50023954700,"Montpelier, VT",0.3411
17019010204,"Rantoul, IL",0.3411
17143002600,"Peoria, IL",0.3411
42029300600,"Phoenixville, PA",0.3411
27037060507,"Inver Grove Heights, MN",0.3411
23001030200,"Lisbon Falls, Lisbon, ME",0.3411
40113940002,"Pawhuska, OK",0.341
6071001906,"Ontario, CA",0.341
8067970900,"Durango, CO",0.341
6073010012,"San Ysidro, San Diego, CA",0.341
23027045000,"Searsmont, ME",0.341
6031000402,"Lemoore, CA",0.341
12031013901,"Arlington, Atlantic Beach, FL",0.341
39049009385,"Slate Ridge, Reynoldsburg, OH",0.341
26125145501,"Waterford Township, MI",0.3409
40027201507,"Norman, OK",0.3409
13015960401,"Cartersville, GA",0.3409
48465950400,"Del Rio, TX",0.3409
1023956800,"Butler, AL",0.3409
48221160204,"Granbury, TX",0.3409
41019070000,"Roseburg, OR",0.3409
29095014114,"Blue Springs, MO",0.3409
8041005104,"Peyton, CO",0.3408
49011125702,"Clearfield, UT",0.3408
53033011402,"Delridge, Seattle, WA",0.3408
55083101000,"Oconto, WI",0.3407
22051023901,"River Ridge, LA",0.3407
4013421304,"Mesa, AZ",0.3407
34027045000,"Dover, NJ",0.3407
37033930500,"Reidsville, NC",0.3407
24001001401,"La Vale, MD",0.3407
25011040100,"Heath, MA",0.3406
6077004502,"Lodi, CA",0.3406
53029971500,"Camano Island, WA",0.3406
48303002002,"Wheelock and Monterey, Lubbock, TX",0.3406
10003013901,"Newark, DE",0.3405
23019005000,"Veazie, ME",0.3405
6059075701,"Tustin, CA",0.3405
54083966200,"Elkins, WV",0.3405
6073012200,"National City, CA",0.3405
39049001000,"Old North Columbus, Columbus, OH",0.3404
36055014004,"Rochester, NY",0.3403
17031819400,"Brookfield, IL",0.3403
12011100103,"Hallandale Beach, FL",0.3403
22047953200,"Saint Gabriel, LA",0.3403
23013970800,"South Thomaston, ME",0.3403
39035123900,"Jefferson, Cleveland, OH",0.3403
26157001300,"Millington, MI",0.3402
5045031102,"Mayflower, AR",0.3402
9015815000,"Chaplin, CT",0.3402
6037211803,"Central LA, Los Angeles, CA",0.3402
42083420600,"Eldred, PA",0.3402
72137120300,"1ra Sección, Toa Baja, PR",0.3402
40031000402,"Lawton, OK",0.3401
51059452802,"Bailey's Crossroads, VA",0.3401
21025920300,"Jackson, KY",0.3401
39127966300,"New Straitsville, OH",0.3401
20209041600,"Kensington, Kansas City, KS",0.3401
45063021403,"Lexington County, SC",0.34
12073001601,"Starmount, Tallahassee, FL",0.34
17045070500,"Paris, IL",0.34
36077591600,"Unadilla, NY",0.34
53053063200,"Eastside, Tacoma, WA",0.34
6071010022,"Hesperia, CA",0.3399
6073013307,"Chula Vista, CA",0.3399
41039000702,"Florence, OR",0.3399
47063100600,"Morristown, TN",0.3399
27015960300,"New Ulm, MN",0.3399
53011041007,"West Hazel Dell, Vancouver, WA",0.3399
34001010505,"Galloway, NJ",0.3399
36075021501,"Mexico, NY",0.3399
48309004300,"Kendrick, Waco, TX",0.3398
27057070300,"Laporte, MN",0.3398
13045910200,"Temple, GA",0.3398
19187000200,"Fort Dodge, IA",0.3398
6077003700,"Park, Stockton, CA",0.3398
18081610900,"Franklin, IN",0.3397
34029734002,"Barnegat, Barnegat Township, NJ",0.3397
48423001803,"Tyler, TX",0.3397
40027201904,"South Oklahoma City, Oklahoma City, OK",0.3397
25017341500,"Malden, MA",0.3396
37119003300,"Sedgefield, Charlotte, NC",0.3395
37067003905,"Winston-Salem, NC",0.3395
41039000902,"Elmira, OR",0.3395
6019005516,"Fresno, CA",0.3395
39151712900,"Minerva, OH",0.3395
12101031011,"Bear Creek, Port Richey, FL",0.3394
48445950400,"Brownfield, TX",0.3394
24031700716,"Gaithersburg, MD",0.3394
28087000300,"Columbus, MS",0.3394
6053001200,"Salinas, CA",0.3394
22015011002,"Elm Grove, LA",0.3394
41057960200,"Rockaway Beach, OR",0.3394
36047100600,"Kings County, NY",0.3394
39087050400,"Ironton, OH",0.3394
27139080204,"Savage, MN",0.3394
8119010103,"Woodland Park, CO",0.3394
55005000400,"Barron, WI",0.3393
42101020700,"East Falls, Philadelphia, PA",0.3393
8005082300,"Horseshoe Park, Aurora, CO",0.3393
42049010902,"Erie, PA",0.3393
37059080400,"Advance, NC",0.3393
12033003505,"Northeast Pensacola, Pensacola, FL",0.3393
21091960100,"Hawesville, KY",0.3393
55105002800,"Janesville, WI",0.3392
36071011102,"Scotchtown, NY",0.3392
8005006707,"Centennial, CO",0.3392
37183054017,"North Raleigh, Raleigh, NC",0.3392
6037131702,"Reseda, Los Angeles, CA",0.3392
6037533806,"Bell, CA",0.3391
13195020200,"Danielsville, GA",0.3391
41059950900,"Umatilla, OR",0.3391
51059490103,"Chantilly, VA",0.3391
48121020403,"Denton, TX",0.3391
42019910100,"Petrolia, PA",0.3391
6017031100,"Placerville, CA",0.3391
19171290400,"Toledo, IA",0.339
27053024901,"Minneapolis, MN",0.339
9001080100,"Stratford, CT",0.339
38069956100,"Rugby, ND",0.339
54099020100,"Huntington, WV",0.339
53005010201,"Richland, WA",0.339
34023000902,"South Plainfield, NJ",0.3389
36011040500,"Cayuga County, NY",0.3389
48121021618,"Lewisville, TX",0.3389
48347950302,"Nacogdoches, TX",0.3389
48225950300,"Crockett, TX",0.3389
32003002982,"Las Vegas, NV",0.3389
48463950300,"Uvalde, TX",0.3389
48453002430,"Chateau At Onion Creek, Austin, TX",0.3388
6037134201,"Canoga Park, Los Angeles, CA",0.3388
22071001702,"Gentilly, New Orleans, LA",0.3388
20191962500,"Wellington, KS",0.3388
24003701102,"Edgewater, MD",0.3388
40021978300,"Park Hill, OK",0.3387
26163560200,"Northville, MI",0.3387
55109120903,"Hudson, WI",0.3387
53075000900,"Thornton, WA",0.3387
53033000200,"Lake City, Seattle, WA",0.3387
55121100800,"Galesville, WI",0.3387
48029151100,"Harlandale, San Antonio, TX",0.3387
6067007207,"Rio Linda, CA",0.3387
19007950300,"Centerville, IA",0.3387
48251130602,"Cleburne, TX",0.3386
12009060300,"Westwood Villas, Titusville, FL",0.3386
27053026814,"Minneapolis, MN",0.3386
48479001502,"Las Cruces, Laredo, TX",0.3386
13067030229,"Kennesaw, GA",0.3386
18097320109,"Washington Township, Indianapolis, IN",0.3386
42043024101,"Hershey, PA",0.3385
12031015001,"Arlington, Jacksonville, FL",0.3385
36059517101,"Glen Cove, NY",0.3385
26075006200,"Jackson, MI",0.3385
33015063001,"Seabrook, NH",0.3385
24005491600,"Parkville, MD",0.3385
39095007901,"Franklin Park, Toledo, OH",0.3384
6001444500,"Newark, CA",0.3384
6077004901,"Escalon, CA",0.3384
1059973200,"Russellville, AL",0.3384
42013010800,"Williamsburg, PA",0.3383
39087050600,"Pedro, OH",0.3383
47149041401,"Murfreesboro, TN",0.3383
4013812000,"Chandler, AZ",0.3383
48113015500,"Grand Prairie, TX",0.3383
22079010600,"Boyce, LA",0.3383
42011013100,"Boyertown, PA",0.3383
37105030503,"Sanford, NC",0.3383
72055961000," County, PR",0.3382
21003920300,"Scottsville, KY",0.3382
34005704500,"Wrightstown, NJ",0.3382
34001011805,"Egg Harbor Township, NJ",0.3382
4019004062,"Rita Ranch, Tucson, AZ",0.3382
48201410402,"Montrose, Houston, TX",0.3382
48113013901,"Farmers Branch, TX",0.3382
22001961100,"Morse, LA",0.3381
1015002501,"Alexandria, AL",0.3381
41047000501,"Lansing, Salem, OR",0.3381
21125970200,"East Bernstadt, KY",0.3381
13233010200,"Cedartown, GA",0.3381
35001004604,"Albuquerque, NM",0.3381
36081088901,"Queens County, NY",0.338
48453002403,"South Austin, Austin, TX",0.338
21067003201,"Bryan Station, Lexington, KY",0.338
25027760100,"Brookfield, MA",0.338
18059410600,"Greenfield, IN",0.3379
6061021131,"Rocklin, CA",0.3379
12015020301,"Port Charlotte, FL",0.3379
31055007409,"West Omaha, Omaha, NE",0.3379
48121021722,"Lewisville, TX",0.3379
6073017104,"Encinitas, CA",0.3379
5093011400,"Gosnell, AR",0.3379
35045000608,"Farmington, NM",0.3378
12127082605,"Mcelroys Belleview, Daytona Beach Shores, FL",0.3378
33013032400,"Concord, NH",0.3378
18005011000,"Columbus, IN",0.3378
25027753100,"Oxford, Oxford, MA",0.3378
6065042719,"Nuevo, CA",0.3378
5131001002,"Fort Smith, AR",0.3378
41053020302,"Independence, OR",0.3378
6053013300,"Monterey, CA",0.3378
21067003702,"Lexington, KY",0.3378
32003003204,"Vintage Hills, Las Vegas, NV",0.3378
47125101306,"Clarksville, TN",0.3378
32003001710,"Las Vegas, NV",0.3377
53061041303,"Everett, WA",0.3377
37035010301,"Hickory, NC",0.3377
21027960100,"Webster, KY",0.3377
47093002300,"South Knoxville, Knoxville, TN",0.3376
6013359103,"Pinole, CA",0.3376
42091205501,"Ardmore, PA",0.3376
6067009614,"Elk Grove, CA",0.3376
22117950102,"Angie, LA",0.3376
37151030700,"Asheboro, NC",0.3376
26019000400,"Frankfort, MI",0.3376
48201321800,"Meadowbrook/ Allendale, Houston, TX",0.3376
32003003320,"Elkhorn Cimarron Estates, Las Vegas, NV",0.3375
35009000603,"Clovis, NM",0.3375
36011041200,"Auburn, NY",0.3375
48113018118,"Garland, TX",0.3375
34007607100,"Runnemede, NJ",0.3375
1089000302,"Huntsville, AL",0.3375
48067950400,"Atlanta, TX",0.3375
41047002301,"Sunnyslope, Salem, OR",0.3375
48029190200,"Midtown, San Antonio, TX",0.3375
48019000400,"Lakehills, TX",0.3374
48131950500,"Benavides, TX",0.3374
47065010700,"Chattanooga, TN",0.3374
1073011600,"Mount Olive, AL",0.3374
23029956300,"Jonesport, ME",0.3374
17119400802,"Granite City, IL",0.3374
27037061008,"Rosemount, MN",0.3374
2090001500,"North Pole, AK",0.3374
40135030402,"Muldrow, OK",0.3373
36103170002,"Cutchogue, NY",0.3373
6085507100,"Los Gatos, CA",0.3373
45081960400,"Ward, SC",0.3373
48181001802,"Tom Bean, TX",0.3373
42045409602,"Bryn Mawr, PA",0.3373
36059407301,"Uniondale, NY",0.3373
25025140105,"Hyde Park, Boston, MA",0.3373
26001970500,"Barton City, MI",0.3373
54079020500,"Poca, WV",0.3372
29163460500,"Clarksville, MO",0.3372
29207470700,"Bernie, MO",0.3372
13081010400,"Cordele, GA",0.3372
37063002007,"Hope Valley, Durham, NC",0.3372
47049965000,"Jamestown, TN",0.3372
47151975200,"Huntsville, TN",0.3372
46005956700,"Wolsey, SD",0.3372
17115002902,"Decatur, IL",0.3372
17085020100,"Apple River, IL",0.3372
42037050500,"Berwick, PA",0.3372
12086019300,"Deerwood, Miami, FL",0.3372
13157010300,"Commerce, GA",0.3371
13135050218,"Duluth, GA",0.3371
21227010900,"Bowling Green, KY",0.3371
4013082024,"Harbor Shores, Avondale, AZ",0.3371
12099004005,"West Palm Beach, FL",0.3371
40137001100,"Comanche, OK",0.337
6059074003,"Delhi, Santa Ana, CA",0.337
45083021302,"Fernwood, Spartanburg, SC",0.337
13089022005,"Clarkston, GA",0.337
53073010100,"Deming, WA",0.337
13067030223,"Kennesaw, GA",0.337
48029191201,"Greater Harmony Hills, San Antonio, TX",0.3369
53053073200,"Eatonville, WA",0.3369
12021010417,"Naples, FL",0.3369
42091206904,"Lansdale, PA",0.3369
6029006100,"Tehachapi, CA",0.3369
15003007811,"Aiea, HI",0.3368
48215024201,"Penitas, TX",0.3368
6095253101,"Vacaville, CA",0.3368
36083040600,"Troy, NY",0.3368
4013420504,"Mesa, AZ",0.3368
12086009035,"Doral, FL",0.3368
17031818000,"Broadview, IL",0.3368
6037113401,"Canoga Park, Los Angeles, CA",0.3368
36121970300,"Attica, NY",0.3367
47065002300,"Clifton Hills, Chattanooga, TN",0.3367
28093950500,"Waterford, MS",0.3367
6073013303,"Chula Vista, CA",0.3367
26125184600,"Royal Oak, MI",0.3367
13121010208,"Sandy Springs, GA",0.3367
56033000300,"Sheridan, WY",0.3367
6037121221,"Sun Valley, Los Angeles, CA",0.3367
15003008925,"Waipahu, HI",0.3366
54033032101,"Bridgeport, WV",0.3366
6073000400,"Hillcrest, San Diego, CA",0.3366
36017970100,"Sherburne, NY",0.3366
42087961100,"Lewistown, PA",0.3366
17031822200,"Oak Lawn, IL",0.3366
45063020907,"Lexington, SC",0.3366
29023950300,"Poplar Bluff, MO",0.3366
25017314200,"Dracut, MA",0.3366
28103950200,"Macon, MS",0.3366
18147953100,"Rockport, IN",0.3366
29047021103,"Kansas City, MO",0.3365
26111291602,"Sanford, MI",0.3365
6013307101,"Antioch, CA",0.3365
36103159204,"Brookhaven, NY",0.3365
27053103700,"Saint Anthony Main, Minneapolis, MN",0.3365
26045021302,"Eaton Rapids, MI",0.3365
55075960600,"Wausaukee, WI",0.3365
4013092305,"Glendale, AZ",0.3365
48029161503,"South San Antonio, San Antonio, TX",0.3365
17097861403,"Round Lake, IL",0.3365
6037272302,"Mar Vista, Los Angeles, CA",0.3364
36047023100,"Kings County, NY",0.3364
48439113001,"Grand Prairie, TX",0.3364
6029001102,"Bakersfield, CA",0.3364
12109021405,"Saint Augustine Beach, FL",0.3364
6037407301,"La Puente, CA",0.3364
48139060702,"Midlothian, TX",0.3363
5011950300,"Warren, AR",0.3363
42091208703,"Pottstown, PA",0.3363
38101010100,"Minot, ND",0.3363
37183052809,"Garner, NC",0.3363
6019004404,"Pinedale, Fresno, CA",0.3363
